138	-0.0032854	0.0016427	-3.52604e+008	-8.81509e+007
139	-0.00333302	0.00166651	-3.63124e+008	-9.07809e+007
140	-0.00338098	0.00169049	-3.73876e+008	-9.34689e+007
141	-0.00342927	0.00171464	-3.84863e+008	-9.62157e+007
142	-0.00347792	0.00173896	-3.96089e+008	-9.90222e+007
143	-0.0035269	0.00176345	-4.07557e+008	-1.01889e+008
144	-0.00357623	0.00178811	-4.1927e+008	-1.04818e+008
145	-0.0036259	0.00181295	-4.31233e+008	-1.07808e+008
146	-0.00367591	0.00183796	-4.43448e+008	-1.10862e+008
147	-0.00372627	0.00186313	-4.55919e+008	-1.1398e+008
148	-0.00377696	0.00188848	-4.68649e+008	-1.17162e+008
149	-0.003828	0.001914	-4.81642e+008	-1.20411e+008
150	-0.00387939	0.00193969	-4.94902e+008	-1.23726e+008
151	-0.00393111	0.00196556	-5.08433e+008	-1.27108e+008
152	-0.00398318	0.00199159	-5.22237e+008	-1.30559e+008
153	-0.00403559	0.00201779	-5.36318e+008	-1.3408e+008
154	-0.00408834	0.00204417	-5.50681e+008	-1.3767e+008
155	-0.00414144	0.00207072	-5.65328e+008	-1.41332e+008
156	-0.00419488	0.00209744	-5.80264e+008	-1.45066e+008
157	-0.00424866	0.00212433	-5.95493e+008	-1.48873e+008
158	-0.00430278	0.00215139	-6.11017e+008	-1.52754e+008
159	-0.00435724	0.00217862	-6.26842e+008	-1.5671e+008
160	-0.00441205	0.00220603	-6.4297e+008	-1.60742e+008
161	-0.0044672	0.0022336	-6.59405e+008	-1.64851e+008
162	-0.0045227	0.00226135	-6.76152e+008	-1.69038e+008
163	-0.00457853	0.00228927	-6.93214e+008	-1.73304e+008
164	-0.00463471	0.00231736	-7.10596e+008	-1.77649e+008
165	-0.00469123	0.00234562	-7.283e+008	-1.82075e+008
166	-0.0047481	0.00237405	-7.46332e+008	-1.86583e+008
167	-0.0048053	0.00240265	-7.64694e+008	-1.91174e+008
168	-0.00486285	0.00243142	-7.83392e+008	-1.95848e+008
169	-0.00492074	0.00246037	-8.02429e+008	-2.00607e+008
170	-0.00497897	0.00248949	-8.21809e+008	-2.05452e+008
171	-0.00503755	0.00251878	-8.41536e+008	-2.10384e+008
172	-0.00509647	0.00254823	-8.61615e+008	-2.15404e+008
173	-0.00515573	0.00257787	-8.82049e+008	-2.20512e+008
174	-0.00521533	0.00260767	-9.02842e+008	-2.25711e+008
175	-0.00527528	0.00263764	-9.24e+008	-2.31e+008
176	-0.00533557	0.00266778	-9.45526e+008	-2.36381e+008
177	-0.0053962	0.0026981	-9.67423e+008	-2.41856e+008
178	-0.00545717	0.00272859	-9.89697e+008	-2.47424e+008
179	-0.00551849	0.00275925	-1.01235e+009	-2.53088e+008
180	-0.00558015	0.00279008	-1.03539e+009	-2.58848e+008
181	-0.00564215	0.00282108	-1.05882e+009	-2.64705e+008
182	-0.0057045	0.00285225	-1.08264e+009	-2.70661e+008
183	-0.00576718	0.00288359	-1.10687e+009	-2.76716e+008
184	-0.00583021	0.00291511	-1.13149e+009	-2.82872e+008
185	-0.00589358	0.00294679	-1.15652e+009	-2.8913e+008
186	-0.0059573	0.00297865	-1.18196e+009	-2.9549e+008
187	-0.00602136	0.00301068	-1.20782e+009	-3.01955e+008
188	-0.00608576	0.00304288	-1.2341e+009	-3.08524e+008
189	-0.0061505	0.00307525	-1.2608e+009	-3.152e+008
190	-0.00621558	0.00310779	-1.28793e+009	-3.21983e+008
191	-0.00628101	0.0031405	-1.3155e+009	-3.28874e+008
192	-0.00634678	0.00317339	-1.3435e+009	-3.35876e+008
193	-0.00641289	0.00320645	-1.37195e+009	-3.42987e+008
194	-0.00647935	0.00323967	-1.40084e+009	-3.50211e+008
195	-0.00654614	0.00327307	-1.43019e+009	-3.57548e+008
196	-0.00661328	0.00330664	-1.46e+009	-3.64999e+008
197	-0.00668077	0.00334038	-1.49026e+009	-3.72566e+008
198	-0.00674859	0.0033743	-1.521e+009	-3.80249e+008
199	-0.00681676	0.00340838	-1.5522e+009	-3.8805e+008
200	-0.00688527	0.00344263	-1.58388e+009	-3.9597e+008
201	-0.00695412	0.00347706	-1.61604e+009	-4.0401e+008
202	-0.00702332	0.00351166	-1.64869e+009	-4.12172e+008
203	-0.00709285	0.00354643	-1.68182e+009	-4.20456e+008
204	-0.00716273	0.00358137	-1.71546e+009	-4.28864e+008
205	-0.00723296	0.00361648	-1.74959e+009	-4.37397e+008
206	-0.00730352	0.00365176	-1.78423e+009	-4.46057e+008
207	-0.00737443	0.00368722	-1.81937e+009	-4.54844e+008
208	-0.00744568	0.00372284	-1.85504e+009	-4.63759e+008
209	-0.00751727	0.00375864	-1.89122e+009	-4.72805e+008
210	-0.00758921	0.00379461	-1.92793e+009	-4.81982e+008
211	-0.00766149	0.00383074	-1.96517e+009	-4.91292e+008
212	-0.00773411	0.00386705	-2.00294e+009	-5.00735e+008
213	-0.00780707	0.00390354	-2.04125e+009	-5.10313e+008
214	-0.00788038	0.00394019	-2.08011e+009	-5.20028e+008
215	-0.00795403	0.00397701	-2.11952e+009	-5.2988e+008
216	-0.00802802	0.00401401	-2.15949e+009	-5.39872e+008
217	-0.00810235	0.00405118	-2.20001e+009	-5.50003e+008
218	-0.00817703	0.00408851	-2.2411e+009	-5.60276e+008
219	-0.00825205	0.00412602	-2.28277e+009	-5.70692e+008
220	-0.00832741	0.0041637	-2.32501e+009	-5.81252e+008
221	-0.00840311	0.00420156	-2.36783e+009	-5.91958e+008
222	-0.00847916	0.00423958	-2.41124e+009	-6.0281e+008
223	-0.00855555	0.00427777	-2.45524e+009	-6.1381e+008
224	-0.00863228	0.00431614	-2.49984e+009	-6.2496e+008
225	-0.00870935	0.00435468	-2.54504e+009	-6.36261e+008
226	-0.00878677	0.00439338	-2.59085e+009	-6.47713e+008
227	-0.00886453	0.00443226	-2.63728e+009	-6.5932e+008
228	-0.00894263	0.00447131	-2.68432e+009	-6.71081e+008
229	-0.00902107	0.00451054	-2.73199e+009	-6.82998e+008
230	-0.00909986	0.00454993	-2.78029e+009	-6.95073e+008
231	-0.00917899	0.00458949	-2.82923e+009	-7.07307e+008
232	-0.00925846	0.00462923	-2.87881e+009	-7.19702e+008
233	-0.00933827	0.00466914	-2.92903e+009	-7.32258e+008
234	-0.00941843	0.00470922	-2.97991e+009	-7.44977e+008
235	-0.00949893	0.00474947	-3.03144e+009	-7.57861e+008
236	-0.00957977	0.00478989	-3.08364e+009	-7.70911e+008
237	-0.00966096	0.00483048	-3.13651e+009	-7.84128e+008
238	-0.00974248	0.00487124	-3.19006e+009	-7.97514e+008
239	-0.00982435	0.00491218	-3.24428e+009	-8.1107e+008
240	-0.00990657	0.00495328	-3.29919e+009	-8.24798e+008
241	-0.00998912	0.00499456	-3.3548e+009	-8.387e+008
242	-0.010072	0.00503601	-3.4111e+009	-8.52775e+008
243	-0.0101553	0.00507763	-3.46811e+009	-8.67027e+008
244	-0.0102388	0.00511942	-3.52582e+009	-8.81456e+008
245	-0.0103228	0.00516138	-3.58426e+009	-8.96064e+008
246	-0.010407	0.00520352	-3.64341e+009	-9.10853e+008
247	-0.0104916	0.00524582	-3.70329e+009	-9.25823e+008
248	-0.0105766	0.0052883	-3.76391e+009	-9.40977e+008
249	-0.0106619	0.00533095	-3.82526e+009	-9.56316e+008
250	-0.0107475	0.00537376	-3.88736e+009	-9.71841e+008
251	-0.0108335	0.00541675	-3.95021e+009	-9.87553e+008
252	-0.0109198	0.00545992	-4.01382e+009	-1.00346e+009
253	-0.0110065	0.00550325	-4.0782e+009	-1.01955e+009
254	-0.0110935	0.00554675	-4.14334e+009	-1.03583e+009
255	-0.0111809	0.00559043	-4.20925e+009	-1.05231e+009
256	-0.0112685	0.00563427	-4.27595e+009	-1.06899e+009
257	-0.0113566	0.00567829	-4.34344e+009	-1.08586e+009
258	-0.011445	0.00572248	-4.41172e+009	-1.10293e+009
259	-0.0115337	0.00576684	-4.4808e+009	-1.1202e+009
260	-0.0116227	0.00581137	-4.55069e+009	-1.13767e+009
261	-0.0117122	0.00585608	-4.62139e+009	-1.15535e+009
262	-0.0118019	0.00590095	-4.69291e+009	-1.17323e+009
263	-0.011892	0.00594599	-4.76526e+009	-1.19131e+009
264	-0.0119824	0.00599121	-4.83843e+009	-1.20961e+009
265	-0.0120732	0.0060366	-4.91245e+009	-1.22811e+009
266	-0.0121643	0.00608216	-4.98731e+009	-1.24683e+009
267	-0.0122558	0.00612789	-5.06302e+009	-1.26575e+009
268	-0.0123476	0.00617379	-5.13958e+009	-1.2849e+009
269	-0.0124397	0.00621986	-5.21701e+009	-1.30425e+009
270	-0.0125322	0.00626611	-5.29531e+009	-1.32383e+009
271	-0.012625	0.00631252	-5.37449e+009	-1.34362e+009
272	-0.0127182	0.00635911	-5.45455e+009	-1.36364e+009
273	-0.0128117	0.00640587	-5.5355e+009	-1.38387e+009
274	-0.0129056	0.0064528	-5.61734e+009	-1.40434e+009
275	-0.0129998	0.0064999	-5.70009e+009	-1.42502e+009
276	-0.0130943	0.00654717	-5.78375e+009	-1.44594e+009
277	-0.0131892	0.00659461	-5.86832e+009	-1.46708e+009
278	-0.0132845	0.00664223	-5.95381e+009	-1.48845e+009
279	-0.01338	0.00669001	-6.04024e+009	-1.51006e+009
280	-0.0134759	0.00673797	-6.1276e+009	-1.5319e+009
281	-0.0135722	0.0067861	-6.2159e+009	-1.55398e+009
282	-0.0136688	0.0068344	-6.30515e+009	-1.57629e+009
283	-0.0137657	0.00688287	-6.39536e+009	-1.59884e+009
284	-0.013863	0.00693151	-6.48653e+009	-1.62163e+009
285	-0.0139607	0.00698033	-6.57867e+009	-1.64467e+009
286	-0.0140586	0.00702931	-6.67179e+009	-1.66795e+009
287	-0.0141569	0.00707847	-6.76589e+009	-1.69147e+009
288	-0.0142556	0.00712779	-6.86098e+009	-1.71525e+009
289	-0.0143546	0.00717729	-6.95707e+009	-1.73927e+009
290	-0.0144539	0.00722696	-7.05416e+009	-1.76354e+009
291	-0.0145536	0.0072768	-7.15226e+009	-1.78807e+009
292	-0.0146536	0.00732682	-7.25138e+009	-1.81285e+009
293	-0.014754	0.007377	-7.35153e+009	-1.83788e+009
294	-0.0148547	0.00742736	-7.45271e+009	-1.86318e+009
295	-0.0149558	0.00747788	-7.55493e+009	-1.88873e+009
296	-0.0150572	0.00752858	-7.65819e+009	-1.91455e+009
297	-0.0151589	0.00757945	-7.76251e+009	-1.94063e+009
298	-0.015261	0.00763049	-7.86788e+009	-1.96697e+009
299	-0.0153634	0.0076817	-7.97433e+009	-1.99358e+009
300	-0.0154662	0.00773308	-8.08185e+009	-2.02046e+009
301	-0.0155693	0.00778464	-8.19045e+009	-2.04761e+009
302	-0.0156727	0.00783636	-8.30014e+009	-2.07504e+009
303	-0.0157765	0.00788826	-8.41093e+009	-2.10273e+009
304	-0.0158806	0.00794032	-8.52282e+009	-2.13071e+009
305	-0.0159851	0.00799256	-8.63582e+009	-2.15896e+009
306	-0.0160899	0.00804497	-8.74995e+009	-2.18749e+009
307	-0.0161951	0.00809756	-8.86519e+009	-2.2163e+009
308	-0.0163006	0.00815031	-8.98157e+009	-2.24539e+009
309	-0.0164065	0.00820323	-9.09909e+009	-2.27477e+009
310	-0.0165127	0.00825633	-9.21776e+009	-2.30444e+009
311	-0.0166192	0.00830959	-9.33758e+009	-2.3344e+009
312	-0.0167261	0.00836303	-9.45857e+009	-2.36464e+009
313	-0.0168333	0.00841664	-9.58073e+009	-2.39518e+009
314	-0.0169408	0.00847042	-9.70406e+009	-2.42602e+009
315	-0.0170487	0.00852437	-9.82858e+009	-2.45714e+009
316	-0.017157	0.0085785	-9.95429e+009	-2.48857e+009
317	-0.0172656	0.00863279	-1.00812e+010	-2.5203e+009
318	-0.0173745	0.00868726	-1.02093e+010	-2.55233e+009
319	-0.0174838	0.00874189	-1.03387e+010	-2.58467e+009
320	-0.0175934	0.0087967	-1.04692e+010	-2.61731e+009
321	-0.0177034	0.00885168	-1.0601e+010	-2.65025e+009
322	-0.0178137	0.00890683	-1.0734e+010	-2.68351e+009
323	-0.0179243	0.00896215	-1.08683e+010	-2.71708e+009
324	-0.0180353	0.00901765	-1.10038e+010	-2.75096e+009
325	-0.0181466	0.00907331	-1.11406e+010	-2.78516e+009
326	-0.0182583	0.00912915	-1.12787e+010	-2.81968e+009
327	-0.0183703	0.00918515	-1.1418e+010	-2.85451e+009
328	-0.0184827	0.00924133	-1.15587e+010	-2.88967e+009
329	-0.0185954	0.00929768	-1.17006e+010	-2.92515e+009
330	-0.0187084	0.0093542	-1.18438e+010	-2.96095e+009
331	-0.0188218	0.0094109	-1.19883e+010	-2.99708e+009
332	-0.0189355	0.00946776	-1.21342e+010	-3.03355e+009
333	-0.0190496	0.00952479	-1.22814e+010	-3.07034e+009
334	-0.019164	0.009582	-1.24299e+010	-3.10747e+009
335	-0.0192788	0.00963938	-1.25797e+010	-3.14493e+009
336	-0.0193938	0.00969692	-1.27309e+010	-3.18273e+009
337	-0.0195093	0.00975464	-1.28835e+010	-3.22086e+009
338	-0.0196251	0.00981254	-1.30374e+010	-3.25934e+009
339	-0.0197412	0.0098706	-1.31927e+010	-3.29816e+009
340	-0.0198577	0.00992883	-1.33493e+010	-3.33733e+009
341	-0.0199745	0.00998724	-1.35074e+010	-3.37685e+009
342	-0.0200916	0.0100458	-1.36669e+010	-3.41671e+009
343	-0.0202091	0.0101046	-1.38277e+010	-3.45693e+009
344	-0.020327	0.0101635	-1.399e+010	-3.4975e+009
345	-0.0204451	0.0102226	-1.41537e+010	-3.53843e+009
346	-0.0205637	0.0102818	-1.43188e+010	-3.57971e+009
347	-0.0206825	0.0103413	-1.44854e+010	-3.62135e+009
348	-0.0208017	0.0104009	-1.46534e+010	-3.66336e+009
349	-0.0209213	0.0104606	-1.48229e+010	-3.70573e+009
350	-0.0210412	0.0105206	-1.49938e+010	-3.74846e+009
351	-0.0211614	0.0105807	-1.51663e+010	-3.79156e+009
352	-0.021282	0.010641	-1.53401e+010	-3.83504e+009
353	-0.0214029	0.0107015	-1.55155e+010	-3.87888e+009
354	-0.0215242	0.0107621	-1.56924e+010	-3.9231e+009
355	-0.0216458	0.0108229	-1.58708e+010	-3.9677e+009
356	-0.0217677	0.0108839	-1.60507e+010	-4.01268e+009
357	-0.02189	0.010945	-1.62321e+010	-4.05803e+009
358	-0.0220126	0.0110063	-1.64151e+010	-4.10377e+009
359	-0.0221356	0.0110678	-1.65996e+010	-4.1499e+009
360	-0.0222589	0.0111295	-1.67856e+010	-4.19641e+009
361	-0.0223826	0.0111913	-1.69732e+010	-4.24331e+009
362	-0.0225066	0.0112533	-1.71624e+010	-4.2906e+009
363	-0.022631	0.0113155	-1.73532e+010	-4.33829e+009
364	-0.0227556	0.0113778	-1.75455e+010	-4.38637e+009
365	-0.0228807	0.0114403	-1.77394e+010	-4.43485e+009
366	-0.023006	0.011503	-1.79349e+010	-4.48374e+009
367	-0.0231318	0.0115659	-1.81321e+010	-4.53302e+009
368	-0.0232578	0.0116289	-1.83308e+010	-4.58271e+009
369	-0.0233842	0.0116921	-1.85312e+010	-4.6328e+009
370	-0.023511	0.0117555	-1.87332e+010	-4.68331e+009
371	-0.0236381	0.011819	-1.89369e+010	-4.73423e+009
372	-0.0237655	0.0118827	-1.91422e+010	-4.78556e+009
373	-0.0238933	0.0119466	-1.93492e+010	-4.8373e+009
374	-0.0240214	0.0120107	-1.95579e+010	-4.88947e+009
375	-0.0241498	0.0120749	-1.97682e+010	-4.94205e+009
376	-0.0242786	0.0121393	-1.99802e+010	-4.99506e+009
377	-0.0244078	0.0122039	-2.0194e+010	-5.04849e+009
378	-0.0245372	0.0122686	-2.04094e+010	-5.10235e+009
379	-0.0246671	0.0123335	-2.06265e+010	-5.15664e+009
380	-0.0247972	0.0123986	-2.08454e+010	-5.21136e+009
381	-0.0249278	0.0124639	-2.1066e+010	-5.26651e+009
382	-0.0250586	0.0125293	-2.12884e+010	-5.3221e+009
383	-0.0251898	0.0125949	-2.15125e+010	-5.37813e+009
384	-0.0253213	0.0126607	-2.17384e+010	-5.4346e+009
385	-0.0254532	0.0127266	-2.1966e+010	-5.49151e+009
386	-0.0255855	0.0127927	-2.21955e+010	-5.54887e+009
387	-0.025718	0.012859	-2.24267e+010	-5.60667e+009
388	-0.0258509	0.0129255	-2.26597e+010	-5.66493e+009
389	-0.0259842	0.0129921	-2.28946e+010	-5.72364e+009
390	-0.0261178	0.0130589	-2.31312e+010	-5.7828e+009
391	-0.0262517	0.0131259	-2.33697e+010	-5.84242e+009
392	-0.026386	0.013193	-2.361e+010	-5.9025e+009
393	-0.0265206	0.0132603	-2.38522e+010	-5.96304e+009
394	-0.0266556	0.0133278	-2.40962e+010	-6.02405e+009
395	-0.0267909	0.0133954	-2.43421e+010	-6.08552e+009
396	-0.0269265	0.0134633	-2.45898e+010	-6.14746e+009
397	-0.0270625	0.0135313	-2.48395e+010	-6.20987e+009
398	-0.0271989	0.0135994	-2.5091e+010	-6.27276e+009
399	-0.0273355	0.0136678	-2.53445e+010	-6.33612e+009
400	-0.0274726	0.0137363	-2.55998e+010	-6.39996e+009
401	-0.0276099	0.013805	-2.58571e+010	-6.46428e+009
402	-0.0277476	0.0138738	-2.61163e+010	-6.52908e+009
403	-0.0278857	0.0139428	-2.63775e+010	-6.59437e+009
404	-0.0280241	0.014012	-2.66406e+010	-6.66015e+009
405	-0.0281628	0.0140814	-2.69057e+010	-6.72642e+009
406	-0.0283019	0.0141509	-2.71727e+010	-6.79318e+009
407	-0.0284413	0.0142206	-2.74418e+010	-6.86044e+009
408	-0.0285811	0.0142905	-2.77128e+010	-6.92819e+009
409	-0.0287212	0.0143606	-2.79858e+010	-6.99645e+009
410	-0.0288616	0.0144308	-2.82608e+010	-7.0652e+009
411	-0.0290024	0.0145012	-2.85379e+010	-7.13447e+009
412	-0.0291435	0.0145718	-2.88169e+010	-7.20423e+009
413	-0.029285	0.0146425	-2.90981e+010	-7.27451e+009
414	-0.0294268	0.0147134	-2.93812e+010	-7.34531e+009
415	-0.029569	0.0147845	-2.96665e+010	-7.41661e+009
416	-0.0297115	0.0148557	-2.99538e+010	-7.48844e+009
417	-0.0298543	0.0149272	-3.02431e+010	-7.56078e+009
418	-0.0299975	0.0149988	-3.05346e+010	-7.63365e+009
419	-0.030141	0.0150705	-3.08282e+010	-7.70704e+009
420	-0.0302849	0.0151425	-3.11239e+010	-7.78096e+009
421	-0.0304291	0.0152146	-3.14217e+010	-7.85541e+009
422	-0.0305737	0.0152868	-3.17216e+010	-7.9304e+009
423	-0.0307186	0.0153593	-3.20237e+010	-8.00591e+009
424	-0.0308638	0.0154319	-3.23279e+010	-8.08197e+009
425	-0.0310094	0.0155047	-3.26343e+010	-8.15857e+009
426	-0.0311553	0.0155777	-3.29428e+010	-8.2357e+009
427	-0.0313016	0.0156508	-3.32536e+010	-8.31339e+009
428	-0.0314482	0.0157241	-3.35665e+010	-8.39162e+009
429	-0.0315952	0.0157976	-3.38816e+010	-8.4704e+009
430	-0.0317425	0.0158712	-3.41989e+010	-8.54974e+009
431	-0.0318901	0.015945	-3.45185e+010	-8.62963e+009
432	-0.0320381	0.016019	-3.48403e+010	-8.71008e+009
433	-0.0321864	0.0160932	-3.51643e+010	-8.79109e+009
434	-0.0323351	0.0161675	-3.54906e+010	-8.87266e+009
435	-0.0324841	0.016242	-3.58192e+010	-8.9548e+009
436	-0.0326334	0.0163167	-3.615e+010	-9.0375e+009
