1	1	-2	1	0	0	0
1	2	-2	1	0	0	0
1	3	-2	1	0	0	0
1	4	-2	1	0	0	0
1	5	-2	1	0	0	0
1	6	-2	1	0	0	0
1	7	-2	1	0	0	0
1	8	-2	1	0	0	0
1	9	-2	1	0	0	0
1	10	-2	1	0	0	0
1	11	-2	1	0	0	0
1	12	-2	1	0	0	0
1	13	-2	1	0	0	0
1	14	-2	1	0	0	0
1	15	-2	1	0	0	0
1	16	-2	1	0	0	0
1	17	-2	1	0	0	0
1	18	-2	1	0	0	0
1	19	-2	1	0	0	0
1	20	-2	1	0	0	0
1	21	-2	1	0	0	0
1	22	-2	1	0	0	0
1	23	-2	1	0	0	0
1	24	-2	1	0	0	0
1	25	-2	1	0	0	0
1	26	-2	1	0	0	0
1	27	-2	1	0	0	0
1	28	-2	1	0	0	0
1	29	-2	1	0	0	0
1	30	-2	1	0	0	0
1	31	-2	1	0	0	0
1	32	-2	1	0	0	0
1	33	-2	1	0	0	0
1	34	-2	1	0	0	0
1	35	-2	1	0	0	0
1	36	-2	1	0	0	0
1	37	-2	1	0	0	0.216216
1	38	-2	1	0	0	0
1	39	-2	1	0	0	0
1	40	-2	1	0	0	0.1
1	41	-2	1	0	0	0
1	42	-2	1	0	0	0
1	43	-2	1	0	0	0
1	44	-2	1	0	0	0
1	45	-2	1	0	0	0
1	46	-2	1	0	0	0
1	47	-2	1	0	0	0
1	48	-2	1	0	0	0
1	49	-2	1	1.77636e-15	4.44089e-16	0
1	50	-2	1	0	0	0
1	51	-2	1	0	0	0
1	52	-2	1	0	0	0
1	53	-2	1	0	0	0
1	54	-2	1	0	0	0
1	55	-1.89091	0.972727	1.40694	0.0879339	0.109091
1	56	-2	1	0	0	0
1	57	-2	1	0	0	0
1	58	-2	1	0	0	0
1	59	-2	1	0	0	0
1	60	-2	1	0	0	0
1	61	-2	1	0	0	0
1	62	-2	1	0	0	0
1	63	-2	1	0	0	0
1	64	-2	1	0	0	0
1	65	-2	1	0	0	0
1	66	-2	1	0	0	0
1	67	-2	1	0	0	0
1	68	-2	1	0	0	0
1	69	-2	1	0	0	0
1	70	-2	1	0	0	0
1	71	-1.97183	0.985915	0.222178	0.0555445	0.084507
1	72	-2	1	0	0	0
1	73	-2	1	0	0	0
1	74	-2	1	0	0	0
1	75	-2	1	0	0	0
1	76	-2	1	0	0	0
1	77	-2	1	0	0	0
1	78	-2	1	0	0	0
1	79	-2	1	0	0	0
1	80	-2	1	0	0	0
1	81	-2	1	0	0	0
1	82	-2	1	0	0	0
1	83	-2	1	0	0	0
1	84	-1.95238	0.988095	0.371882	0.0232426	0.0714286
1	85	-1.97647	0.994118	0.186021	0.0116263	0.0235294
1	86	-2	1	0	0	0
1	87	-2	1	0	0	0
1	88	-2	1	0	0	0
1	89	-2	1	0	0	0
1	90	-2	1	0	0	0
1	91	-2	1	0	0	0
1	92	-2	1	0	0	0
1	93	-2	1	0	0	0
1	94	-2	1	0	0	0
1	95	-2	1	0	0	0
1	96	-2	1	0	0	0
1	97	-2	1	0	0	0
1	98	-2	1	1.77636e-15	4.44089e-16	0
1	99	-2	1	0	0	0
1	100	-2	1	0	0	0
1	101	-2	1	0	0	0
1	102	-2	1	0	0	0
1	103	-2	1	1.77636e-15	4.44089e-16	0
1	104	-2	1	0	0	0
1	105	-2	1	0	0	0
1	106	-2	1	0	0	0
1	107	-2	1	1.77636e-15	4.44089e-16	0
1	108	-1.96296	0.986111	0.290809	0.0455247	0.037037
1	109	-2	1	0	0	0
1	110	-1.94545	0.981818	0.424463	0.0532231	0.109091
1	111	-2	1	0	0	0
1	112	-2	1	0	0	0
1	113	-1.9469	0.982301	0.413501	0.0518443	0.106195
1	114	-2	1	0	0	0
1	115	-2	1	0	0	0
1	116	-1.98276	0.99569	0.136742	0.00854637	0.0517241
1	117	-2	1	0	0	0
1	118	-2	1	0	0	0
1	119	-2	1	0	0	0
1	120	-2	1	0	0	0
1	121	-2	1	0	0	0
1	122	-2	1	0	0	0
1	123	-2	1	0	0	0
1	124	-2	1	0	0	0
1	125	-2	1	0	0	0
1	126	-2	1	0	0	0
1	127	-2	1	0	0	0
1	128	-2	1	0	0	0
1	129	-1.9845	0.996124	0.12307	0.00769185	0.0155039
1	130	-1.98462	0.996154	0.12213	0.00763314	0.0461538
1	131	-2	1	0	0	0
1	132	-2	1	0	0	0
1	133	-2	1	0	0	0
1	134	-2	1	0	0	0
1	135	-2	1	0	0	0
1	136	-2	1	0	0	0
1	137	-2	1	0	0	0
1	138	-2	1	0	0	0
1	139	-1.95683	0.985612	0.337871	0.0423374	0.0863309
1	140	-2	1	0	0	0
1	141	-2	1	0	0	0
1	142	-2	1	0	0	0
1	143	-2	1	0	0	0
1	144	-2	1	0	0	0
1	145	-2	1	0	0	0
1	146	-2	1	0	0	0
1	147	-2	1	0	0	0.0136054
1	148	-2	1	0	0	0
1	149	-2	1	0	0	0
1	150	-2	1	0	0	0
1	151	-2	1	0	0	0
1	152	-2	1	0	0	0
1	153	-2	1	0	0	0
1	154	-2	1	0	0	0
1	155	-2	1	0	0	0
1	156	-2	1	0	0	0
1	157	-2	1	0	0	0
1	158	-2	1	0	0	0
1	159	-2	1	0	0	0
1	160	-2	1	0	0	0
1	161	-2	1	1.77636e-15	4.44089e-16	0
1	162	-2	1	0	0	0
1	163	-2	1	0	0	0
1	164	-2	1	0	0	0.0121951
1	165	-2	1	0	0	0
1	166	-2	1	0	0	0
1	167	-2	1	0	0	0
1	168	-2	1	0	0	0
1	169	-1.98817	0.997041	0.0941144	0.00588215	0.0236686
1	170	-2	1	0	0	0
1	171	-2	1	0	0	0
1	172	-2	1	0	0	0
1	173	-2	1	0	0	0
1	174	-2	1	0	0	0
1	175	-2	1	0	0	0
1	176	-2	1	0	0	0
1	177	-2	1	0	0	0
1	178	-2	1	0	0	0.011236
1	179	-2	1	0	0	0
1	180	-2	1	0	0	0
1	181	-2	1	0	0	0
1	182	-2	1	0	0	0
1	183	-2	1	0	0	0
1	184	-2	1	0	0	0
1	185	-2	1	0	0	0
1	186	-1.96774	0.989247	0.253902	0.0317956	0.0322581
1	187	-2	1	1.77636e-15	4.44089e-16	0
1	188	-2	1	0	0	0
1	189	-2	1	0	0	0.010582
1	190	-2	1	0	0	0
1	191	-2	1	0	0	0
1	192	-2	1	0	0	0
1	193	-2	1	0	0	0
1	194	-1.97938	0.994845	0.163248	0.010203	0.0257732
1	195	-1.97949	0.994872	0.162419	0.0101512	0.0205128
