1.6	400	-1.965	0.990556	4826.69	1962.42	54.97
1.7	400	-1.95778	0.988611	4244.19	1839.74	71.9975
1.8	400	-1.93778	0.982778	3709.29	1717.17	105.993
1.9	400	-1.92722	0.98	3293.28	1617.67	118.995
2	400	-1.91	0.974722	2919.69	1520.34	151.985
2.1	400	-1.89222	0.97	2599.63	1434.03	173.988
2.2	400	-1.87278	0.962639	2320.78	1348.34	213.975
2.3	400	-1.85056	0.955278	2073.59	1270.14	264.967
2.4	400	-1.83833	0.95125	1879.89	1207.2	294.993
2.5	400	-1.80751	0.941947	1675.55	1136.52	343.955
2.6	400	-1.78251	0.934446	1506.95	1075.54	399.94
2.7	400	-1.74612	0.923197	1340.93	1010.93	457.942
2.8	400	-1.71224	0.912646	1199.54	952.874	515.94
2.9	400	-1.67233	0.897389	1066.97	889.565	592.245
