2	1000000	-1.83439	0.946059	0.305928	0.0734627	1.22371	0.075425
2.05	1000000	-1.81722	0.940368	0.318577	0.078746	1.33882	0.081977
2.1	1000000	-1.80235	0.935712	0.326317	0.0821115	1.43906	0.089287
2.15	1000000	-1.78456	0.9299	0.336033	0.0867262	1.55331	0.097123
2.2	1000000	-1.76776	0.924359	0.342957	0.0908335	1.65991	0.104509
2.25	1000000	-1.7487	0.918277	0.351123	0.0949114	1.77756	0.112785
2.3	1000000	-1.72942	0.911745	0.358065	0.0996468	1.89417	0.124041
2.35	1000000	-1.71299	0.906778	0.360486	0.101734	1.99078	0.130301
2.4	1000000	-1.69573	0.901191	0.363296	0.10472	2.09259	0.139041
