2	1000000	-1.74399	0.910449	0.728951	0.383351	2.9158	2.01204
2.05	1000000	-1.70539	0.89199	0.831189	0.54495	3.49307	2.33242
2.1	1000000	-1.66073	0.86905	0.941404	0.756454	4.15159	2.72855
2.15	1000000	-1.61122	0.841744	1.04434	1.00937	4.82748	3.14879
2.2	1000000	-1.55738	0.809334	1.14621	1.3137	5.54767	3.66754
2.25	1000000	-1.50163	0.774286	1.2287	1.62274	6.22028	4.18096
2.3	1000000	-1.43486	0.72801	1.29824	2.00208	6.86768	4.84797
2.35	1000000	-1.37014	0.681041	1.31273	2.30274	7.24953	5.4391
2.4	1000000	-1.30552	0.631977	1.28809	2.52804	7.41937	6.07868
