2	1000000	-1.74484	0.907527	0.827975	5.03093	3.3119	71.6051
2.05	1000000	-1.70614	0.889343	0.920674	4.84464	3.86913	83.4663
2.1	1000000	-1.66143	0.866069	1.03497	3.77523	4.56421	97.7099
2.15	1000000	-1.60954	0.834204	1.19862	3.56926	5.54063	114.573
2.2	1000000	-1.54649	0.783649	1.45717	6.42914	7.05272	135.243
2.25	1000000	-1.4658	0.685055	1.92284	21.8737	9.7344	162.179
2.3	1000000	-1.35695	0.449311	2.0761	60.0955	10.9826	199.315
2.35	1000000	-1.26836	0.255349	1.45337	41.092	8.02626	230.489
2.4	1000000	-1.20436	0.166546	1.14692	22.2987	6.60627	253.588
