2	1000000	-1.74553	0.911319	0.725774	0.385904	2.9031	126.584
2.05	1000000	-1.70676	0.892789	0.830884	0.574384	3.49179	148.007
2.1	1000000	-1.66203	0.86873	0.964062	0.954941	4.25151	173.299
2.15	1000000	-1.60973	0.835721	1.13792	1.82163	5.26004	203.523
2.2	1000000	-1.54586	0.783768	1.42468	4.84367	6.89547	240.789
2.25	1000000	-1.46459	0.679914	1.94363	27.7173	9.83964	289.399
2.3	1000000	-1.3521	0.387968	2.1465	101.9	11.355	356.966
2.35	1000000	-1.26622	0.192945	1.39262	47.0786	7.69073	410.7
2.4	1000000	-1.20411	0.125467	1.13954	23.2772	6.56374	450.481
