2	1000000	-1.83665	0.946714	0.302554	0.0728228	1.21022	0.07479
2.05	1000000	-1.83049	0.944685	0.298609	0.073659	1.25491	0.082284
2.1	1000000	-1.81377	0.939202	0.310013	0.0784617	1.36716	0.089202
2.15	1000000	-1.79765	0.934163	0.318695	0.0820796	1.47317	0.097186
2.2	1000000	-1.76819	0.92456	0.342368	0.0905287	1.65706	0.105344
2.25	1000000	-1.7474	0.917741	0.352487	0.0955848	1.78446	0.11812
2.3	1000000	-1.73165	0.912789	0.355168	0.0981514	1.87884	0.125654
2.35	1000000	-1.7139	0.906555	0.359661	0.102637	1.98623	0.130982
2.4	1000000	-1.69538	0.900872	0.363432	0.105235	2.09337	0.139854
