2	1000000	-1.74562	0.91125	0.725157	0.391356	2.90063	7.91555
2.05	1000000	-1.70599	0.892101	0.83923	0.60653	3.52687	9.29201
2.1	1000000	-1.66248	0.869047	0.958273	0.950762	4.22598	10.8007
2.15	1000000	-1.60921	0.835018	1.14727	1.77344	5.30326	12.7116
2.2	1000000	-1.54914	0.791515	1.32808	2.90259	6.42789	15.0038
2.25	1000000	-1.47689	0.725548	1.5552	5.28022	7.87322	17.5624
2.3	1000000	-1.3955	0.641788	1.64851	7.34315	8.72063	20.6209
2.35	1000000	-1.3133	0.545998	1.6006	8.88234	8.8393	23.8114
2.4	1000000	-1.23663	0.452979	1.39607	8.7563	8.04138	26.9449
