2	1000000	-1.74559	0.911315	0.72613	0.387437	2.90452	71.2711
2.05	1000000	-1.70674	0.892767	0.830252	0.574971	3.48913	83.3411
2.1	1000000	-1.66215	0.868825	0.962846	0.932613	4.24615	97.4497
2.15	1000000	-1.60937	0.83509	1.14467	1.87682	5.29123	114.76
2.2	1000000	-1.54682	0.785556	1.40215	4.52917	6.78642	135.03
2.25	1000000	-1.4646	0.680355	1.94127	24.6976	9.82767	162.646
2.3	1000000	-1.35711	0.449033	2.13896	62.9243	11.3151	199.364
2.35	1000000	-1.26831	0.254499	1.46871	41.6722	8.11094	230.233
2.4	1000000	-1.2045	0.170607	1.14442	22.0088	6.59188	253.651
