2	1000000	-1.74401	0.910513	0.730793	0.384865	2.92317	1.98893
2.05	1000000	-1.70577	0.892428	0.82505	0.527169	3.46727	2.31258
2.1	1000000	-1.66152	0.869816	0.930972	0.734165	4.10558	2.71115
2.15	1000000	-1.61389	0.843824	1.03432	0.966883	4.78115	3.1548
2.2	1000000	-1.55893	0.809885	1.15251	1.32596	5.57816	3.6279
2.25	1000000	-1.49878	0.771367	1.24307	1.66558	6.29306	4.21661
2.3	1000000	-1.43741	0.729615	1.29293	2.00104	6.83959	4.80434
2.35	1000000	-1.37225	0.682532	1.31217	2.29964	7.24646	5.40626
2.4	1000000	-1.30621	0.633222	1.29016	2.50866	7.43132	6.05103
